,Date,Description,Location,Reference,Link,SourceID,Ref2,Ref3,Country,City,Original_Location,ApproximateLatLons
1288,07/20/1947,"One UFO event is reported in Texas, and according to its description it appears to be a rocket launch.","USA, Texas","""UFO's: A Century of Sightings"" by Michael David Hall, Galde Press Inc. 1999, p. 68","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1288,,,USA,TEXAS,"USA, Texas","(37.0902, -95.7129)"
1289,07/20/1947,A ship reported that at around 8:15 PM red-orange flashes were emitted by a UFO changing direction in its progression.,"At sea, near Newfoundland (Canada)",doc. FBI - Bruce Maccabee translated by Jean Sider,"[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1289,,,AT SEA,NEAR NEWFOUNDLAND (CANADA),"At sea, near Newfoundland (Canada)",
1290,07/23/1947,"A works supervisor, José C. Higgins, heard a very sharp, piercing sound and saw a large disc land that was about 50m wide. It was made of a grayish-white metal and stood on curved metal legs. The other workers fled and Higgins was left alone with three entities over 2 meters tall wearing ""transparent suits covering head and body, and inflated like rubber bags,"" as well as ""metal boxes"" on their backs. Their clothing, visible through the suits, resembled brightly colored paper. The entities, all identical, had huge round eyes, enormous round and bald heads, no eyebrows, no beards, and legs that were proportionally longer than ours. Higgins couldn't tell if they were male or female but he found them strangely beautiful. They surrounded him, one of them raised a metal tube towards him and they seemed to want to draw him into the disc. But observing that they feared the bright sun, he managed to escape and hid for half an hour in a bush where he then observed that, with extraordinary agility, they jumped and gamboled while throwing huge stones. Then they went back into the craft which vanished with a whistle towards the north. In the previous phase one of them had dug eight holes in the ground with a stick and showed Higgins that the largest hole was ""Alamo"" while the seventh, the farthest away, was ""Orque"". (Charles BOWEN: ""In Search of Humanoids"" - J'ai Lu 1974, p. 107) José C. Higgins, who was then in Brazil, encountered three astronauts wearing transparent and inflated scuba suits like automobile tires. Each of them had a kind of metal bag on their shoulders. One of the characters drew a point surrounded by seven circles on the ground, then indicated the seventh circle as well as the craft from which they had just disembarked. According to their external appearance, they did not differ in any way from the inhabitants of our planet. (A. RIBERA: ""These Mysterious UFOs"" - De Vecchi 1976, p. 227, he places this in August 1947) Three humanoids 2.10m tall who looked like triplets.","BRAZIL, Bauru-Pitanga, Campo de Mourao","Jean SIDER: ""UFO, the Unmasked Invaders"", ed. RAMUEL 1999, p 80","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1290,,,BRAZIL,"BAURU-PITANGA, CAMPO DE MOURAO","BRAZIL, Bauru-Pitanga, Campo de Mourao","(-14.235, -51.9253)"
1291,07/23/1947,"(cf: July 10, 1947) The ""Continental J. 3"" plane of pilot John E. Janssen was stopped and immobilized in mid-air by a flying saucer. (Jimmy GUIEU: ""Black-out sur les S.V."" - Fleuve Noir 1956 - p. 68) The pilot's body was filled with unpleasant electric tingles. The plane's circuits were cut. The aviator saw above him the presence of two overlapping metal discs, one clearly hovering much higher than the other. After a while the plane nosedived, the tingles disappeared and Janssen was able to restart the engine and straighten the plane.","USA, Morristown (New Jersey)","J. G. DOHMEN: ""A identifier et le cas Adamski"" - éd. Guy Dohmen, Biarritz 1972, p. 51, 52","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1291,,,USA,MORRISTOWN (NEW JERSEY),"USA, Morristown (New Jersey)","(37.0902, -95.7129)"
1292,07/23/1947,A green fireball was reported under the clouds. This is the only good UFO report for this date.,Belgium,"""UFO's: A Century of Sightings"" by Michael David Hall, Galde Press Inc. 1999, p. 68","the author cites the newspaper ""Het Belang van Limburg"" and a letter from 1954",Overmeire_1292,"[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",,BELGIUM,,Belgium,
1293,07/29/1947,"At 05:55, launch of V2 No. 30, reaching an altitude of 159 km. (GESAG, Launches, Ley 1958, General Electric 09/1952)  July 29, 1947; Hamilton Air Base, California. 12:00 p.m. PDT. Witnesses: Base Operations Assistant Captain William Rhyerd, former AAF B-29 pilot Ward Stewart. Observed for an unspecified length of time two round and shiny objects, estimated to be 15-25 feet in diameter, flying at 3 or 4 times the apparent speed of a P 80. One of the objects flew in a straight line, the other oscillated from left to right like an escort.","USA, White Sands",Project Blue Book - cfr Don Berliner,"[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1293,,,USA,WHITE SANDS,"USA, White Sands","(37.0902, -95.7129)"
1294,07/29/1947,"(cf. June 24, 1947, Kenneth Arnold case) Above Union he saw flying straight ahead, a strange group of objects the color of embers, resembling ducks in migration. He tried to photograph them. These objects were round, their upper part matte with a spot. They flew at several hundred miles per hour.","USA, Union, Oregon","The coming of the Saucers"" Kenneth Arnold, Palmer, 1952","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1294,,,USA,"UNION, OREGON","USA, Union, Oregon","(37.0902, -95.7129)"
1295,07/29/1947,"At 12:05 a bright disc moving quickly, then hovering. After being shaken by oscillations it is seen ""dissolving"" into the air.","USA, Canyon Ferry",doc. FBI - Bruce Maccabee translated by Jean Sider,"[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1295,,,USA,CANYON FERRY,"USA, Canyon Ferry","(37.0902, -95.7129)"
1296,07/01/1947,"Mme S. was cycling at around 3pm on the road that runs alongside the Seine. She saw on the road a kind of large rugby ball, 3 meters long and 2 meters high. Beside the craft were two small beings, about 1 meter tall. ""When I got to about a hundred meters from this thing, I stopped and rang my bike bell. The two small beings got up, saw me, and rushed into their craft. It rose vertically to about a hundred meters, then stopped oscillating for a few seconds before speeding away."" Astonished, the witness continued on her way, wondering what devilry she had just witnessed...","FRANCE, Amfreville-la-Mi-Voie (region of Rouen)","GARREAU and LAVIER: ""Face aux extra-terrestres"" - DELARGE 1975 - J'ai Lu, p. 89, 90","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1296,,,FRANCE,AMFREVILLE-LA-MI-VOIE (REGION OF ROUEN),"FRANCE, Amfreville-la-Mi-Voie (region of Rouen)","(46.2276, 2.2137)"
1297,07/30/1947,"In 1969, after reading in the newspaper ""La Suisse"" articles about UFOs, a reader took up her pen and wrote: ""At Azeindaz, one evening with beautiful weather, I was sitting around 8 pm against the wall of my brother's house, on the side of the Tour d'Azeindaz. Suddenly, I saw in the sky, high above the said Tour, a luminous disc. It was the size of the moon (the size is difficult to evaluate, now I have the impression that it was bigger), of a bright white-silver, like aluminum, slightly tinted mauve-light blue, and accompanied by green and red balls. The most characteristic was its descent movement towards the ridges, turning slowly on itself, like leaves falling in autumn. The apparition was very beautiful, I was very moved, it disappeared behind the Tour d'Azeindaz, in the precipice towards Solalex. The whole movement lasted about 15 to 20 seconds, if not more. What was also characteristic is that the object seemed to rush towards me, to ""come"" from very high. I went to the others to announce this wonderful extraordinary vision, but nobody paid attention and I was even answered very evasively. I did not talk about it anymore, but I remember it very well..."" (1947, late July)","SWITZERLAND, Azeindaz","Les Soucoupes chez Heidi, cfr GREPI, Switzerland, 1997","Marlise Flotron, Lausanne",Overmeire_1297,"[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",,SWITZERLAND,AZEINDAZ,"SWITZERLAND, Azeindaz",
1298,07/30/1947,"A motorist driving his vehicle was observing storm clouds in the sky just before dawn. As he watched, something emerged from the clouds, passed over him and flew off in a south-easterly direction. This thing glided towards the ground, righted itself and gained altitude before disappearing at great speed. The object did not seem to be very high in the sky. ""It looked like an airplane wing burning at both ends, but when it passed over me I could see it was round in shape. It was the size of a tractor wheel and four feet thick. It was spinning and flames were coming out all around it. I had laughed at stories about these things, but this time I wasn't laughing, I was scared. The object was real. I wish I had found another witness to this apparition, but at that hour there was no one around."" The witness said the object was silent and he was able to observe it for about 20 seconds.","Canada, between Torquay and Estevan (Saskatchewan)","""UFO's: A Century of Sightings"" by Michael David Hall, Galde Press Inc. 1999, p. 70","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1298,,,CANADA,BETWEEN TORQUAY AND ESTEVAN (SASKATCHEWAN),"Canada, between Torquay and Estevan (Saskatchewan)","(56.1304, -106.3468)"
1299,08/01/1947,"Two women saw three discs topped with dark domes, coming in a triangular formation from behind the hills. They crossed the sky in a straight line, from WSW to ENE. All three seemed to have a lower part in rotation and had a metallic look.","FRANCE, Arèches (Savoie)",Phenomena No. 35 of 1997 p. 15,"[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1299,,,FRANCE,ARÈCHES (SAVOIE),"FRANCE, Arèches (Savoie)","(46.2276, 2.2137)"
1300,08/02/1947,"A Lancastrian Star Dust of British South American Airways, was due to land in Santiago at 5:45 pm. At 5:41 pm the radio reported to the control tower that all was well on board and that the pilot, Capt. R. J. Cook was about to begin the approach procedure. At the end of this message, the Santiago radio operator heard three times, very clearly, very loudly, pronounced by another voice than that of the pilot, a word that could be spelled as ""STENDEK""... (note of vog: ""stand on deck""? It is the cry launched when a ship (mariner) is in distress) From that moment on, there was no more news either from the plane, or from the 5 crew members, or from the six passengers, or from the radio, or from any other testimonies. A large corridor of 400 km² was combed through with several aircraft, without result. (Henry DURRANT: ""First Investigations on Humanoid ETs"" - Laffont 1977 - p. 103, 104) IN REALITY: But in December 1999, Argentinian aviation enthusiast Juan Carlos Mouso was flying over Mount Tupungato, 110 kilometers (66 miles) southwest of Mendoza and 500 kilometers and 500 kilometers (300 miles) west of Buenos Aires, ""when he spotted the glint of sunshine on a fuselage on the mountain's south face."" Mouso convinced the Argentinian government to mount a search of Tupungato. Assisting Mouso in the arduous climb was Argentina's 11th Mountain Infantry Regiment. On Monday, January 24, 2000, Mouso and two Argentinian soldiers ""found a badly-damaged four- engine Lancaster and three frozen bodies"" on one of Tupungato's glaciers at an altitude of 5,500 meters (17,600 feet.)."" Apparently, the Star Dust had exploded in mid-air, scattering debris over the snowfields to a distance of one kilometer (0.62 miles). ""Investigators huffing through the thin air at the crash site found twisted metal and the remains of three frozen bodies amid the wreckage of the fuselage.""<br/><br/> ""Besides the three bodies, the searchers also found a woman's hand and a shoe with a Royal Air Force (RAF) insignia that may have belonged to one of the pilots."" ""'The urgency now is to fence off the (crash) site so no one removes any of the discovered remains until a group of specialists can arrive, which is difficult but not impossible,' Lt. Col. Bustos said."" Argentinian ""federal judge Alfredo Manuel Rodriguez is in charge of the forensic investigation and is taking fingerprints and DNA samples to establish the victims' identities."" Paul Simpson was reportedly wearing a small silver lapel pin in the form of a running greyhoud. This is the insignia of a King's Messenger and will probably be used to identify his remains, if they are found.","CHILE, Santiago","See the Argentinian newspapers Uno for January 24, 2000 and La Nacion for January 26, 2000. - Scott Corrales, Jim Hickman et UFO Roundup, Volume 5, Number 5, 3.2.2000, Editor: Joseph Trainor","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_1300,,,CHILE,SANTIAGO,"CHILE, Santiago",
